SUBJ_ID	#TRIAL_FLOW	trial_counter	T.CSM	T.CS_EE	T.CS_UU	ReliefChoiceCS	ReliefCS
RS48	Extinction_phase	40	0	1	0	1	0
RS48	Extinction_phase	41	1	0	0	1	0
RS48	Extinction_phase	42	0	1	0	1	0
RS48	Extinction_phase	43	0	0	1	1	0
RS48	Extinction_phase	44	0	1	0	1	0
RS48	Extinction_phase	45	1	0	0	1	0
RS48	Extinction_phase	46	0	1	0	1	0
RS49	Pavlovian_phase	1	0	1	0	1	0
RS49	Pavlovian_phase	2	1	0	0	1	0
RS49	Pavlovian_phase	3	1	0	0	1	0
RS49	Pavlovian_phase	4	0	1	0	1	0
RS49	Pavlovian_phase	5	0	0	1	1	0
RS49	Pavlovian_phase	6	0	1	0	1	0
RS49	Pavlovian_phase	7	0	1	0	1	0
RS49	Pavlovian_phase	8	0	0	1	1	0
RS49	Pavlovian_phase	9	0	0	1	2	71
RS49	Pavlovian_phase	10	1	0	0	2	72
RS49	Pavlovian_phase	11	0	1	0	1	0
RS49	Pavlovian_phase	12	1	0	0	2	80
RS49	Pavlovian_phase	13	0	1	0	1	0
RS49	Pavlovian_phase	14	0	0	1	2	84
RS49	Pavlovian_phase	15	1	0	0	2	81
RS49	Pavlovian_phase	16	0	1	0	1	0
RS49	Pavlovian_phase	17	1	0	0	2	80
RS49	Pavlovian_phase	18	0	1	0	1	0
RS49	Pavlovian_phase	19	0	1	0	1	0
RS49	Pavlovian_phase	20	1	0	0	2	71
RS49	Pavlovian_phase	21	0	0	1	2	61
RS49	Pavlovian_phase	22	0	1	0	1	0
RS49	Pavlovian_phase	23	0	0	1	2	55
RS49	Pavlovian_phase	24	0	1	0	1	0
RS49	Pavlovian_phase	25	0	0	1	2	53
RS49	Pavlovian_phase	26	0	0	1	2	50
RS49	Pavlovian_phase	27	0	1	0	1	0
RS49	Pavlovian_phase	28	1	0	0	2	44
RS49	Extinction_phase	29	0	1	0	1	0
RS49	Extinction_phase	30	0	0	1	1	0
RS49	Extinction_phase	31	1	0	0	1	0
RS49	Extinction_phase	32	0	1	0	1	0
RS49	Extinction_phase	33	1	0	0	1	0
RS49	Extinction_phase	34	1	0	0	2	66
RS49	Extinction_phase	35	0	1	0	2	55
RS49	Extinction_phase	36	0	0	1	2	42
RS49	Extinction_phase	37	0	1	0	2	47
RS49	Extinction_phase	38	0	1	0	2	52
RS49	Extinction_phase	39	0	0	1	1	0
RS49	Extinction_phase	40	0	1	0	2	75
RS49	Extinction_phase	41	0	0	1	2	43
RS49	Extinction_phase	42	0	1	0	2	57
RS49	Extinction_phase	43	1	0	0	2	76
RS49	Extinction_phase	44	1	0	0	2	67
RS49	Extinction_phase	45	0	1	0	2	72
RS49	Extinction_phase	46	0	0	1	2	67
RS50	Pavlovian_phase	1	1	0	0	2	69
RS50	Pavlovian_phase	2	0	1	0	2	56
RS50	Pavlovian_phase	3	0	1	0	1	0
RS50	Pavlovian_phase	4	1	0	0	2	80
RS50	Pavlovian_phase	5	0	1	0	1	0
RS50	Pavlovian_phase	6	1	0	0	2	81
RS50	Pavlovian_phase	7	0	1	0	1	0
RS50	Pavlovian_phase	8	1	0	0	2	77
RS50	Pavlovian_phase	9	1	0	0	2	84
RS50	Pavlovian_phase	10	0	0	1	1	0
RS50	Pavlovian_phase	11	0	1	0	1	0
RS50	Pavlovian_phase	12	0	1	0	1	0
RS50	Pavlovian_phase	13	1	0	0	2	78
RS50	Pavlovian_phase	14	0	0	1	1	0
RS50	Pavlovian_phase	15	0	0	1	2	55
RS50	Pavlovian_phase	16	0	1	0	1	0
RS50	Pavlovian_phase	17	1	0	0	2	97
RS50	Pavlovian_phase	18	0	0	1	1	0
RS50	Pavlovian_phase	19	0	1	0	1	0
RS50	Pavlovian_phase	20	0	0	1	2	64
RS50	Pavlovian_phase	21	0	1	0	1	0
RS50	Pavlovian_phase	22	0	1	0	1	0
RS50	Pavlovian_phase	23	1	0	0	2	80
RS50	Pavlovian_phase	24	0	1	0	1	0
RS50	Pavlovian_phase	25	0	0	1	2	51
RS50	Pavlovian_phase	26	0	0	1	2	77
RS50	Pavlovian_phase	27	0	1	0	1	0
RS50	Pavlovian_phase	28	0	0	1	2	57
RS50	Extinction_phase	29	0	1	0	1	0
RS50	Extinction_phase	30	0	0	1	1	0
RS50	Extinction_phase	31	0	1	0	1	0
RS50	Extinction_phase	32	0	1	0	1	0
RS50	Extinction_phase	33	0	0	1	1	0
RS50	Extinction_phase	34	0	1	0	2	69
RS50	Extinction_phase	35	0	1	0	2	64
RS50	Extinction_phase	36	1	0	0	1	0
RS50	Extinction_phase	37	0	0	1	1	0
RS50	Extinction_phase	38	1	0	0	2	62
RS50	Extinction_phase	39	1	0	0	2	61
RS50	Extinction_phase	40	0	0	1	2	63
RS50	Extinction_phase	41	0	1	0	2	72
RS50	Extinction_phase	42	0	1	0	2	63
RS50	Extinction_phase	43	1	0	0	2	70
RS50	Extinction_phase	44	0	1	0	2	53
RS50	Extinction_phase	45	0	0	1	2	51
RS50	Extinction_phase	46	1	0	0	2	52
RS51	Pavlovian_phase	1	1	0	0	2	57
RS51	Pavlovian_phase	2	1	0	0	2	64
RS51	Pavlovian_phase	3	0	1	0	1	0
RS51	Pavlovian_phase	4	0	1	0	1	0
RS51	Pavlovian_phase	5	0	1	0	1	0
RS51	Pavlovian_phase	6	0	1	0	1	0
RS51	Pavlovian_phase	7	1	0	0	2	75
RS51	Pavlovian_phase	8	1	0	0	2	82
RS51	Pavlovian_phase	9	0	1	0	1	0
RS51	Pavlovian_phase	10	1	0	0	2	81
RS51	Pavlovian_phase	11	0	1	0	1	0
RS51	Pavlovian_phase	12	0	0	1	1	0
RS51	Pavlovian_phase	13	0	0	1	2	59
RS51	Pavlovian_phase	14	0	1	0	1	0
RS51	Pavlovian_phase	15	0	0	1	2	69
RS51	Pavlovian_phase	16	0	0	1	2	80
RS51	Pavlovian_phase	17	1	0	0	2	91
RS51	Pavlovian_phase	18	0	1	0	1	0
RS51	Pavlovian_phase	19	1	0	0	2	90
RS51	Pavlovian_phase	20	0	1	0	1	0
RS51	Pavlovian_phase	21	1	0	0	2	92
RS51	Pavlovian_phase	22	0	0	1	1	0
RS51	Pavlovian_phase	23	0	1	0	1	0
RS51	Pavlovian_phase	24	0	0	1	2	86
RS51	Pavlovian_phase	25	0	1	0	1	0
RS51	Pavlovian_phase	26	0	0	1	2	81
RS51	Pavlovian_phase	27	0	1	0	1	0
RS51	Pavlovian_phase	28	0	0	1	2	76
RS51	Extinction_phase	29	0	1	0	1	0
RS51	Extinction_phase	30	0	1	0	1	0
RS51	Extinction_phase	31	0	0	1	1	0
RS51	Extinction_phase	32	0	1	0	2	34
RS51	Extinction_phase	33	0	0	1	2	75
RS51	Extinction_phase	34	0	0	1	2	79
RS51	Extinction_phase	35	1	0	0	1	0
RS51	Extinction_phase	36	0	1	0	2	38
RS51	Extinction_phase	37	0	0	1	2	77
RS51	Extinction_phase	38	0	1	0	2	50
RS51	Extinction_phase	39	1	0	0	2	94
RS51	Extinction_phase	40	1	0	0	2	93
RS51	Extinction_phase	41	0	1	0	2	29
RS51	Extinction_phase	42	1	0	0	2	86
RS51	Extinction_phase	43	0	1	0	2	35
RS51	Extinction_phase	44	0	0	1	1	0
RS51	Extinction_phase	45	1	0	0	2	35
RS51	Extinction_phase	46	0	1	0	2	22
