SUBJ_ID	#TRIAL_FLOW	trial_counter	ReliefChoiceUS	ReliefUS	T.CSM	T.CS_EE	T.CS_UU	shock
RS46	Pavlovian_phase	9	2	57	0	0	1	0
RS46	Pavlovian_phase	10	3	0	0	1	0	1
RS46	Pavlovian_phase	11	2	61	0	0	1	0
RS46	Pavlovian_phase	12	3	0	0	1	0	1
RS46	Pavlovian_phase	13	2	69	0	0	1	0
RS46	Pavlovian_phase	14	2	68	1	0	0	0
RS46	Pavlovian_phase	15	3	0	0	1	0	1
RS46	Pavlovian_phase	16	3	0	0	1	0	1
RS46	Pavlovian_phase	17	2	56	1	0	0	0
RS46	Pavlovian_phase	18	2	65	1	0	0	0
RS46	Pavlovian_phase	19	2	64	0	0	1	0
RS46	Pavlovian_phase	20	2	53	1	0	0	0
RS46	Pavlovian_phase	21	2	57	1	0	0	0
RS46	Pavlovian_phase	22	3	0	0	1	0	1
RS46	Pavlovian_phase	23	3	0	0	1	0	1
RS46	Pavlovian_phase	24	2	74	0	0	1	0
RS46	Pavlovian_phase	25	3	0	0	1	0	1
RS46	Pavlovian_phase	26	2	82	0	0	1	0
RS46	Pavlovian_phase	27	1	0	0	0	1	0
RS46	Pavlovian_phase	28	3	0	0	1	0	1
RS46	Extinction_phase	29	2	89	1	0	0	0
RS46	Extinction_phase	30	2	98	0	1	0	0
RS46	Extinction_phase	31	2	99	1	0	0	0
RS46	Extinction_phase	32	2	83	1	0	0	0
RS46	Extinction_phase	33	2	86	0	1	0	0
RS46	Extinction_phase	34	2	96	0	1	0	0
RS46	Extinction_phase	35	2	81	0	0	1	0
RS46	Extinction_phase	36	2	76	0	0	1	0
RS46	Extinction_phase	37	2	97	0	1	0	0
RS46	Extinction_phase	38	2	95	0	1	0	0
RS46	Extinction_phase	39	2	62	1	0	0	0
RS46	Extinction_phase	40	2	97	0	1	0	0
RS46	Extinction_phase	41	2	80	0	1	0	0
RS46	Extinction_phase	42	1	0	0	0	1	0
RS46	Extinction_phase	43	2	85	0	1	0	0
RS46	Extinction_phase	44	2	68	0	0	1	0
RS46	Extinction_phase	45	2	60	0	0	1	0
RS46	Extinction_phase	46	2	71	1	0	0	0
RS47	Pavlovian_phase	1	2	77	1	0	0	0
RS47	Pavlovian_phase	2	3	0	0	1	0	1
RS47	Pavlovian_phase	3	2	97	1	0	0	0
RS47	Pavlovian_phase	4	3	0	0	1	0	1
RS47	Pavlovian_phase	5	3	0	0	1	0	1
RS47	Pavlovian_phase	6	2	81	0	0	1	0
RS47	Pavlovian_phase	7	2	96	0	0	1	0
RS47	Pavlovian_phase	8	3	0	0	1	0	1
RS47	Pavlovian_phase	9	2	97	0	0	1	0
RS47	Pavlovian_phase	10	3	0	0	1	0	1
RS47	Pavlovian_phase	11	3	0	0	1	0	1
RS47	Pavlovian_phase	12	2	96	0	0	1	0
RS47	Pavlovian_phase	13	2	91	1	0	0	0
RS47	Pavlovian_phase	14	3	0	0	1	0	1
RS47	Pavlovian_phase	15	2	85	1	0	0	0
RS47	Pavlovian_phase	16	2	79	0	0	1	0
RS47	Pavlovian_phase	17	3	0	0	1	0	1
RS47	Pavlovian_phase	18	3	0	0	1	0	1
RS47	Pavlovian_phase	19	2	77	1	0	0	0
RS47	Pavlovian_phase	20	2	88	1	0	0	0
RS47	Pavlovian_phase	21	2	81	0	0	1	0
RS47	Pavlovian_phase	22	3	0	0	1	0	1
RS47	Pavlovian_phase	23	2	80	0	0	1	0
RS47	Pavlovian_phase	24	3	0	0	1	0	1
RS47	Pavlovian_phase	25	2	92	1	0	0	0
RS47	Pavlovian_phase	26	2	89	1	0	0	0
RS47	Pavlovian_phase	27	2	78	0	0	1	0
RS47	Pavlovian_phase	28	3	0	0	1	0	1
RS47	Extinction_phase	29	2	100	0	1	0	0
RS47	Extinction_phase	30	2	94	0	0	1	0
RS47	Extinction_phase	31	2	88	0	1	0	0
RS47	Extinction_phase	32	2	86	0	1	0	0
RS47	Extinction_phase	33	2	92	1	0	0	0
RS47	Extinction_phase	34	2	91	1	0	0	0
RS47	Extinction_phase	35	2	90	0	1	0	0
RS47	Extinction_phase	36	2	93	1	0	0	0
RS47	Extinction_phase	37	2	89	0	0	1	0
RS47	Extinction_phase	38	2	84	0	1	0	0
RS47	Extinction_phase	39	2	83	0	0	1	0
RS47	Extinction_phase	40	2	91	0	1	0	0
RS47	Extinction_phase	41	2	90	1	0	0	0
RS47	Extinction_phase	42	2	87	0	0	1	0
RS47	Extinction_phase	43	2	91	0	1	0	0
RS47	Extinction_phase	44	2	88	1	0	0	0
RS47	Extinction_phase	45	2	89	0	0	1	0
RS47	Extinction_phase	46	2	93	0	1	0	0
RS48	Pavlovian_phase	1	3	0	0	1	0	1
RS48	Pavlovian_phase	2	2	98	1	0	0	0
RS48	Pavlovian_phase	3	2	94	1	0	0	0
RS48	Pavlovian_phase	4	3	0	0	1	0	1
RS48	Pavlovian_phase	5	3	0	0	1	0	1
RS48	Pavlovian_phase	6	2	85	0	0	1	0
RS48	Pavlovian_phase	7	2	95	0	0	1	0
RS48	Pavlovian_phase	8	3	0	0	1	0	1
RS48	Pavlovian_phase	9	3	0	0	1	0	1
RS48	Pavlovian_phase	10	2	83	0	0	1	0
RS48	Pavlovian_phase	11	2	76	1	0	0	0
RS48	Pavlovian_phase	12	3	0	0	1	0	1
RS48	Pavlovian_phase	13	2	89	1	0	0	0
RS48	Pavlovian_phase	14	3	0	0	1	0	1
RS48	Pavlovian_phase	15	2	80	1	0	0	0
RS48	Pavlovian_phase	16	2	98	0	0	1	0
RS48	Pavlovian_phase	17	2	85	1	0	0	0
RS48	Pavlovian_phase	18	2	85	0	0	1	0
RS48	Pavlovian_phase	19	3	0	0	1	0	1
RS48	Pavlovian_phase	20	2	60	1	0	0	0
RS48	Pavlovian_phase	21	2	73	0	0	1	0
RS48	Pavlovian_phase	22	3	0	0	1	0	1
RS48	Pavlovian_phase	23	3	0	0	1	0	1
RS48	Pavlovian_phase	24	2	88	0	0	1	0
RS48	Pavlovian_phase	25	3	0	0	1	0	1
RS48	Pavlovian_phase	26	1	0	0	0	1	0
RS48	Pavlovian_phase	27	3	0	0	1	0	1
RS48	Pavlovian_phase	28	2	98	1	0	0	0
RS48	Extinction_phase	29	2	99	0	1	0	0
RS48	Extinction_phase	30	2	88	0	0	1	0
RS48	Extinction_phase	31	2	80	1	0	0	0
RS48	Extinction_phase	32	2	94	0	1	0	0
RS48	Extinction_phase	33	1	0	1	0	0	0
RS48	Extinction_phase	34	1	0	0	0	1	0
RS48	Extinction_phase	35	2	63	0	1	0	0
RS48	Extinction_phase	36	1	0	0	0	1	0
RS48	Extinction_phase	37	1	0	0	0	1	0
RS48	Extinction_phase	38	1	0	0	1	0	0
RS48	Extinction_phase	39	2	15	1	0	0	0
RS48	Extinction_phase	40	1	0	0	1	0	0
RS48	Extinction_phase	41	1	0	1	0	0	0
RS48	Extinction_phase	42	1	0	0	1	0	0
RS48	Extinction_phase	43	1	0	0	0	1	0
RS48	Extinction_phase	44	1	0	0	1	0	0
RS48	Extinction_phase	45	1	0	1	0	0	0
RS48	Extinction_phase	46	1	0	0	1	0	0
RS49	Pavlovian_phase	1	3	0	0	1	0	1
RS49	Pavlovian_phase	2	2	54	1	0	0	0
RS49	Pavlovian_phase	3	2	59	1	0	0	0
RS49	Pavlovian_phase	4	3	0	0	1	0	1
RS49	Pavlovian_phase	5	2	59	0	0	1	0
RS49	Pavlovian_phase	6	3	0	0	1	0	1
RS49	Pavlovian_phase	7	3	0	0	1	0	1
RS49	Pavlovian_phase	8	2	64	0	0	1	0
RS49	Pavlovian_phase	9	2	76	0	0	1	0
RS49	Pavlovian_phase	10	2	79	1	0	0	0
RS49	Pavlovian_phase	11	3	0	0	1	0	1
RS49	Pavlovian_phase	12	2	80	1	0	0	0
RS49	Pavlovian_phase	13	3	0	0	1	0	1
RS49	Pavlovian_phase	14	2	86	0	0	1	0
RS49	Pavlovian_phase	15	2	75	1	0	0	0
RS49	Pavlovian_phase	16	3	0	0	1	0	1
RS49	Pavlovian_phase	17	2	67	1	0	0	0
RS49	Pavlovian_phase	18	3	0	0	1	0	1
RS49	Pavlovian_phase	19	3	0	0	1	0	1
RS49	Pavlovian_phase	20	2	57	1	0	0	0
RS49	Pavlovian_phase	21	2	54	0	0	1	0
RS49	Pavlovian_phase	22	3	0	0	1	0	1
RS49	Pavlovian_phase	23	2	46	0	0	1	0
RS49	Pavlovian_phase	24	3	0	0	1	0	1
RS49	Pavlovian_phase	25	2	47	0	0	1	0
RS49	Pavlovian_phase	26	2	41	0	0	1	0
RS49	Pavlovian_phase	27	3	0	0	1	0	1
RS49	Pavlovian_phase	28	1	0	1	0	0	0
RS49	Extinction_phase	29	2	70	0	1	0	0
RS49	Extinction_phase	30	2	66	0	0	1	0
RS49	Extinction_phase	31	2	80	1	0	0	0
RS49	Extinction_phase	32	2	76	0	1	0	0
RS49	Extinction_phase	33	2	58	1	0	0	0
RS49	Extinction_phase	34	2	60	1	0	0	0
RS49	Extinction_phase	35	2	69	0	1	0	0
RS49	Extinction_phase	36	1	0	0	0	1	0
RS49	Extinction_phase	37	2	67	0	1	0	0
RS49	Extinction_phase	38	2	61	0	1	0	0
RS49	Extinction_phase	39	1	0	0	0	1	0
RS49	Extinction_phase	40	2	57	0	1	0	0
RS49	Extinction_phase	41	2	39	0	0	1	0
RS49	Extinction_phase	42	2	54	0	1	0	0
RS49	Extinction_phase	43	2	42	1	0	0	0
RS49	Extinction_phase	44	2	26	1	0	0	0
RS49	Extinction_phase	45	2	84	0	1	0	0
RS49	Extinction_phase	46	1	0	0	0	1	0
RS50	Pavlovian_phase	1	2	97	1	0	0	0
RS50	Pavlovian_phase	2	3	0	0	1	0	1
RS50	Pavlovian_phase	3	3	0	0	1	0	1
RS50	Pavlovian_phase	4	2	92	1	0	0	0
RS50	Pavlovian_phase	5	3	0	0	1	0	1
RS50	Pavlovian_phase	6	2	99	1	0	0	0
RS50	Pavlovian_phase	7	3	0	0	1	0	1
RS50	Pavlovian_phase	8	2	99	1	0	0	0
RS50	Pavlovian_phase	9	2	70	1	0	0	0
RS50	Pavlovian_phase	10	2	81	0	0	1	0
RS50	Pavlovian_phase	11	3	0	0	1	0	1
RS50	Pavlovian_phase	12	3	0	0	1	0	1
RS50	Pavlovian_phase	13	2	96	1	0	0	0
RS50	Pavlovian_phase	14	2	87	0	0	1	0
RS50	Pavlovian_phase	15	2	83	0	0	1	0
RS50	Pavlovian_phase	16	3	0	0	1	0	1
RS50	Pavlovian_phase	17	2	71	1	0	0	0
RS50	Pavlovian_phase	18	2	89	0	0	1	0
RS50	Pavlovian_phase	19	3	0	0	1	0	1
RS50	Pavlovian_phase	20	2	81	0	0	1	0
RS50	Pavlovian_phase	21	3	0	0	1	0	1
RS50	Pavlovian_phase	22	3	0	0	1	0	1
RS50	Pavlovian_phase	23	2	66	1	0	0	0
RS50	Pavlovian_phase	24	3	0	0	1	0	1
RS50	Pavlovian_phase	25	2	77	0	0	1	0
RS50	Pavlovian_phase	26	2	87	0	0	1	0
RS50	Pavlovian_phase	27	3	0	0	1	0	1
RS50	Pavlovian_phase	28	2	77	0	0	1	0
RS50	Extinction_phase	29	2	99	0	1	0	0
RS50	Extinction_phase	30	2	88	0	0	1	0
RS50	Extinction_phase	31	2	97	0	1	0	0
RS50	Extinction_phase	32	2	71	0	1	0	0
RS50	Extinction_phase	33	2	91	0	0	1	0
RS50	Extinction_phase	34	2	70	0	1	0	0
RS50	Extinction_phase	35	2	46	0	1	0	0
RS50	Extinction_phase	36	2	98	1	0	0	0
RS50	Extinction_phase	37	2	74	0	0	1	0
RS50	Extinction_phase	38	2	77	1	0	0	0
RS50	Extinction_phase	39	2	84	1	0	0	0
RS50	Extinction_phase	40	2	87	0	0	1	0
RS50	Extinction_phase	41	2	89	0	1	0	0
RS50	Extinction_phase	42	2	70	0	1	0	0
RS50	Extinction_phase	43	2	70	1	0	0	0
RS50	Extinction_phase	44	2	64	0	1	0	0
RS50	Extinction_phase	45	2	63	0	0	1	0
RS50	Extinction_phase	46	2	56	1	0	0	0
RS51	Pavlovian_phase	1	2	69	1	0	0	0
RS51	Pavlovian_phase	2	2	69	1	0	0	0
RS51	Pavlovian_phase	3	3	0	0	1	0	1
RS51	Pavlovian_phase	4	3	0	0	1	0	1
RS51	Pavlovian_phase	5	3	0	0	1	0	1
RS51	Pavlovian_phase	6	3	0	0	1	0	1
RS51	Pavlovian_phase	7	2	76	1	0	0	0
RS51	Pavlovian_phase	8	2	79	1	0	0	0
RS51	Pavlovian_phase	9	3	0	0	1	0	1
RS51	Pavlovian_phase	10	2	82	1	0	0	0
RS51	Pavlovian_phase	11	3	0	0	1	0	1
RS51	Pavlovian_phase	12	2	79	0	0	1	0
RS51	Pavlovian_phase	13	2	92	0	0	1	0
RS51	Pavlovian_phase	14	3	0	0	1	0	1
RS51	Pavlovian_phase	15	2	77	0	0	1	0
RS51	Pavlovian_phase	16	2	74	0	0	1	0
RS51	Pavlovian_phase	17	2	82	1	0	0	0
RS51	Pavlovian_phase	18	3	0	0	1	0	1
RS51	Pavlovian_phase	19	2	85	1	0	0	0
RS51	Pavlovian_phase	20	3	0	0	1	0	1
RS51	Pavlovian_phase	21	2	86	1	0	0	0
RS51	Pavlovian_phase	22	2	94	0	0	1	0
RS51	Pavlovian_phase	23	3	0	0	1	0	1
RS51	Pavlovian_phase	24	2	81	0	0	1	0
RS51	Pavlovian_phase	25	3	0	0	1	0	1
RS51	Pavlovian_phase	26	2	80	0	0	1	0
RS51	Pavlovian_phase	27	3	0	0	1	0	1
RS51	Pavlovian_phase	28	2	88	0	0	1	0
RS51	Extinction_phase	29	2	88	0	1	0	0
RS51	Extinction_phase	30	2	88	0	1	0	0
RS51	Extinction_phase	31	2	88	0	0	1	0
RS51	Extinction_phase	32	2	75	0	1	0	0
RS51	Extinction_phase	33	2	78	0	0	1	0
RS51	Extinction_phase	34	2	76	0	0	1	0
RS51	Extinction_phase	35	2	96	1	0	0	0
RS51	Extinction_phase	36	2	95	0	1	0	0
RS51	Extinction_phase	37	2	77	0	0	1	0
RS51	Extinction_phase	38	2	84	0	1	0	0
RS51	Extinction_phase	39	2	98	1	0	0	0
RS51	Extinction_phase	40	2	92	1	0	0	0
RS51	Extinction_phase	41	2	50	0	1	0	0
RS51	Extinction_phase	42	2	83	1	0	0	0
RS51	Extinction_phase	43	2	86	0	1	0	0
RS51	Extinction_phase	44	2	84	0	0	1	0
RS51	Extinction_phase	45	2	94	1	0	0	0
RS51	Extinction_phase	46	2	89	0	1	0	0
